Timestamp,Age,Gender,Living Area,Class,Household Size,Parent Involvement,Literate Parents,Qualification - Father,Qualification - Mother,Homework Assistance,Homework Assistance - Mother,Homework Assistance - Father,School Distance,Transportation,Famous Landmarks,Tarred Road,Meals (3-Square),Veggies & Fruits,Vitamins,Balanced Diet,Breakfast,Lunch,Attendance,Study Hours,Sleep Hours,Exercise,After-School Activities,Extracurricular Activities,School Club,Intellectual Competitions,Sporting Activities,Gadgets,Internet,Grade,Academic Balance,Position
14/05/2025 12:10,10 - 15 Years,Female,Urban,SS 2,8,Not At All Involved,No,Informal Education (Vocational Training),University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Very Far,Trekking,Yes,Yes,Yes,Often,Often,Yes,No,Yes,40 - 60 %,Below 1Hr,7 - 8Hrs,Very Often,"After School Lessons, Reading",No,Yes,Yes,Yes,No,No,65 & Above,No,Top 5
14/05/2025 10:06,10 - 15 Years,Female,Rural,SS 3,6,Very Involved,Yes,University Or Polytechnic Degree,Informal Education (Vocational Training),Mother,Likely,Likely,Far,Trekking,Yes,No,Yes,Not Often,Very Often,No,Yes,Yes,60 & Above,Below 1Hr,7 - 8Hrs,Not Often,"After School Lessons, Playing, Reading, Sleeping",Yes,No,No,Yes,Yes,No,Between 55 - 65 %,Yes,Top 10
14/05/2025 13:48,10 - 15 Years,Male,Urban,SS1,5,Not At All Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Often,Often,No,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,4 - 5Hrs,Not Often,"Hawking/Trading, Reading",Yes,Yes,Yes,Yes,Yes,No,65 & Above,Yes,Top 10
06/06/2025 17:46,10 - 15 Years,Male,Semi-Urban,SS1,Big,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Very Likely,Not Far,Trekking,No,Yes,Yes,Not Often,Very Often,Yes,No,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"Playing, Reading",Yes,No,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
13/06/2025 14:15,10 - 15 Years,Male,Rural,SS2,8,Not At All Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,No,No,Yes,Between 55 - 65 %,Yes,Top 3
14/05/2025 11:39,10 - 15 Years,Female,Urban,SS1,1,Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Far,Trekking,No,No,No,Often,Not Often,No,Yes,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Very Often,"Hawking/Trading, Reading, Sleeping",Yes,No,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
14/05/2025 11:53,15 - 20 Years,Male,Semi-Urban,SS 3,8,Involved,No,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Very Likely,Not Far,Trekking,Yes,Yes,No,Often,Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Sleeping,No,Yes,No,Yes,Yes,Yes,65 & Above,Yes,Top 3
13/05/2025 18:59,10 - 15 Years,Male,Semi-Urban,SS 2,6,Very Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Very Likely,Likely,Not Far,Trekking,No,Yes,Yes,Not Often,Not Often,No,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"Playing, Reading, Sleeping",No,Yes,Yes,Yes,No,Yes,Between 55 - 65 %,Yes,Top 5
13/06/2025 14:21,10 - 15 Years,Male,Urban,SS 2,5,Involved,Yes,Waec/Ssce,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Not Far,Trekking,Yes,No,Yes,Often,Not Often,No,Yes,No,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,After School Lessons,No,No,No,No,No,No,65 & Above,No,Top 5
13/06/2025 14:44,15 - 20 Years,Female,Urban,SS 1,5,Involved,Yes,Waec/Ssce,Waec/Ssce,Father,Likely,Very Likely,Not Far,Trekking,No,Yes,Yes,Not Often,Not Often,No,Yes,Yes,40 - 60 %,Below 1Hr,6 - 7Hrs,Not Often,Helping My Parents At The Shop,Yes,No,Yes,Yes,No,Yes,Between 55 - 65 %,Yes,Top 10
06/06/2025 18:55,15 - 20 Years,Male,Urban,SS2,8,Not At All Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,No,Not Often,Often,No,Yes,No,40 - 60 %,Below 1Hr,6 - 7Hrs,Not Often,"Hawking/Trading, Playing, Sleeping",Yes,Yes,Yes,Yes,Yes,No,Below 40 %,Yes,Top 10
14/05/2025 12:21,15 - 20 Years,Female,Semi-Urban,SS 2,Big,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Often,Often,No,No,Yes,60 & Above,3Hrs & Above,4 - 5Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
09/06/2025 09:52,15 - 20 Years,Male,Rural,SS 2,2,Involved,Yes,Phd,Informal Education (Vocational Training),Father,Likely,Very Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,Below 1Hr,7 - 8Hrs,Not Often,"Hawking/Trading, Playing, Sleeping",Yes,No,No,No,Yes,No,Between 55 - 65 %,Yes,Top 10
14/05/2025 21:10,15 - 20 Years,Male,Rural,SS 3,6,Not At All Involved,No,Masters Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Very Often,Often,Yes,No,No,40 - 60 %,3Hrs & Above,7 - 8Hrs,Not Often,"Hawking/Trading, Playing, Sleeping",No,No,Yes,Yes,No,Yes,65 & Above,Yes,Top 10
13/06/2025 15:05,10 - 15 Years,Female,Urban,SS 1,6,Involved,Yes,Informal Education (Vocational Training),Masters Degree,Father,Very Likely,Likely,Not Far,Trekking,Yes,No,No,Not Often,Not Often,Yes,Yes,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,Reading,Yes,No,No,Yes,Yes,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 15:03,10 - 15 Years,Female,Rural,JSS3,5,Very Involved,No,University Or Polytechnic Degree,Informal Education (Vocational Training),Mother,Not Likely,Likely,Far,Trekking,Yes,No,Yes,Often,Often,No,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
15/05/2025 21:23,10 - 15 Years,Female,Urban,SS 2,2,Involved,Yes,University Or Polytechnic Degree,Informal Education (Vocational Training),Father,Not Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Not Often,No,Yes,No,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"Playing, Reading, Sleeping",Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 3
13/05/2025 18:59,15 - 20 Years,Female,Urban,SS1,Big,Not At All Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Private Transportation (Parents Car/Vehicle),No,No,Yes,Often,Very Often,Yes,Yes,No,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"Ini Koko, Reading",No,No,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 5
18/05/2025 19:23,10 - 15 Years,Male,Rural,SS2,4,Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Not Often,Often,Yes,No,No,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"Playing, Reading, Sleeping",No,Yes,No,Yes,Yes,No,65 & Above,Yes,Top 3
13/06/2025 12:40,10 - 15 Years,Female,Rural,SS 3,Big,Very Involved,Yes,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Very Far,Trekking,No,No,Yes,Often,Often,Yes,No,No,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Playing, Reading",No,Yes,No,Yes,No,Yes,Between 55 - 65 %,Yes,Top 5
18/05/2025 19:04,15 - 20 Years,Female,Urban,SS 1,3,Involved,Yes,Masters Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Often,Yes,Yes,No,10 - 40 %,Below 1Hr,7 - 8Hrs,Not Often,"Hawking/Trading, Playing, Sleeping",Yes,No,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
09/06/2025 13:00,15 - 20 Years,Male,Rural,SS3,8,Involved,No,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,"Hawking/Trading, Playing, Reading",No,Yes,Yes,No,No,Yes,Between 55 - 65 %,No,Top 10
14/05/2025 18:52,15 - 20 Years,Male,Semi-Urban,SS1,Big,Involved,Yes,Informal Education (Vocational Training),University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Not Far,Private Transportation (Parents Car/Vehicle),Yes,Yes,Yes,Often,Often,No,Yes,Yes,60 & Above,Below 1Hr,6 - 7Hrs,Often,"After School Lessons, Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,Between 55 - 65 %,Yes,Top 10
13/06/2025 14:54,10 - 15 Years,Female,Rural,SS 1,5,Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),Father,Likely,Very Likely,Not Far,Private Transportation (Parents Car/Vehicle),Yes,No,Yes,Often,Not Often,No,No,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading, Sleeping",No,Yes,Yes,Yes,Yes,No,65 & Above,Yes,Top 3
14/05/2025 11:55,10 - 15 Years,Male,Urban,SS1,3,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,Mother,Likely,Likely,Not Far,Trekking,No,Yes,No,Not Often,Very Often,No,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Hawking/Trading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 3
13/05/2025 18:59,10 - 15 Years,Female,Urban,SS 1,3,Not At All Involved,Yes,Masters Degree,Masters Degree,Father,Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Not Often,Often,Yes,Yes,Yes,60 & Above,Below 1Hr,6 - 7Hrs,Not Often,"Playing, Reading",Yes,Yes,Yes,Yes,Yes,Yes,Between 45 - 55 %,Yes,Top 10
14/05/2025 19:14,15 - 20 Years,Female,Urban,SS 1,Big,Involved,Yes,Informal Education (Vocational Training),University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Very Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,No,Often,Very Often,Yes,Yes,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Often,Reading,Yes,Yes,Yes,Yes,No,No,Between 45 - 55 %,No,Top 3
11/06/2025 23:09,15 - 20 Years,Female,Rural,SS 2,9,Very Involved,No,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Very Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,No,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"Playing, Reading, Sleeping",Yes,Yes,No,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
14/05/2025 11:35,15 - 20 Years,Female,Rural,SS1,4,Involved,No,Informal Education (Vocational Training),University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Often,Often,Yes,Yes,No,40 - 60 %,3Hrs & Above,6 - 7Hrs,Often,"Hawking/Trading, Reading, Sleeping",Yes,No,Yes,Yes,Yes,No,Between 55 - 65 %,Yes,Top 3
13/06/2025 13:58,15 - 20 Years,Female,Rural,SS 2,5,Not At All Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,Private Transportation (Parents Car/Vehicle),No,No,Yes,Not Often,Very Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,Yes,Yes,65 & Above,Yes,Top 10
13/06/2025 15:15,15 - 20 Years,Female,Urban,SS 2,4,Not At All Involved,Yes,Waec/Ssce,Masters Degree,Mother,Likely,Likely,Not Far,Private Transportation (Parents Car/Vehicle),No,No,Yes,Not Often,Not Often,Yes,No,Yes,40 - 60 %,3Hrs & Above,6 - 7Hrs,Not Often,"After School Lessons, Playing",No,No,No,Yes,Yes,Yes,Between 45 - 55 %,Yes,Top 3
14/05/2025 13:11,15 - 20 Years,Female,Rural,SS1,5,Not At All Involved,No,Waec/Ssce,University Or Polytechnic Degree,Father,Very Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Very Often,Very Often,No,Yes,No,60 & Above,3Hrs & Above,6 - 7Hrs,Not Often,"After School Lessons, Sleeping",Yes,Yes,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 3
06/06/2025 11:12,10 - 15 Years,Female,Urban,2,6,Not At All Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Mother,Not Likely,Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Often,Often,Yes,No,Yes,60 & Above,Between 1Hr - 3Hrs,4 - 5Hrs,Often,Hawking/Trading,Yes,No,No,Yes,Yes,Yes,65 & Above,Yes,Top 10
14/05/2025 13:19,5 - 10 Years,Female,Urban,SS3,5,Involved,Yes,Informal Education (Vocational Training),Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Very Likely,Likely,Far,Trekking,No,No,No,Often,Often,No,No,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,Yes,Yes,No,Yes,Below 40 %,No,Top 10
13/06/2025 14:07,10 - 15 Years,Male,Rural,SS 2,4,Very Involved,Yes,Phd,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Very Often,Very Often,No,Yes,No,40 - 60 %,3Hrs & Above,7 - 8Hrs,Not Often,"Hawking/Trading, Playing, Reading",Yes,No,Yes,Yes,No,No,Between 45 - 55 %,No,Top 10
13/06/2025 13:44,15 - 20 Years,Male,Rural,SS 2,5,Involved,Yes,Waec/Ssce,University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Very Often,Not Often,Yes,Yes,No,60 & Above,Below 1Hr,7 - 8Hrs,Often,"Hawking/Trading, Reading, Sleeping",No,No,No,No,Yes,No,65 & Above,No,Top 5
09/06/2025 16:38,10 - 15 Years,Female,Rural,SS1,4,Involved,Yes,Phd,Phd,Father,Not Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Very Often,Often,No,No,Yes,60 & Above,Below 1Hr,7 - 8Hrs,Often,"After School Lessons, Playing, Reading",Yes,Yes,Yes,Yes,No,Yes,65 & Above,No,Top 10
06/06/2025 20:59,10 - 15 Years,Male,Rural,SS 1,7,Involved,Yes,Phd,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,Yes,Not Often,Often,No,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Very Often,Reading,Yes,Yes,No,Yes,Yes,No,Between 55 - 65 %,No,Top 10
14/05/2025 11:15,15 - 20 Years,Female,Urban,SS 3,Big,Very Involved,Yes,University Or Polytechnic Degree,Informal Education (Vocational Training),Mother,Not Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Very Often,Not Often,Yes,Yes,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Very Often,"Playing, Reading",Yes,Yes,Yes,Yes,No,Yes,Between 45 - 55 %,No,Top 10
14/05/2025 13:27,15 - 20 Years,Female,Rural,SS 1,Large,Not At All Involved,Yes,University Or Polytechnic Degree,Informal Education (Vocational Training),Mother,Not Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Not Often,Often,No,Yes,No,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Often,"Playing, Reading",No,Yes,No,Yes,Yes,No,65 & Above,Yes,Top 10
06/06/2025 15:49,10 - 15 Years,Female,Semi-Urban,SS 3,4,Not At All Involved,Yes,Waec/Ssce,Masters Degree,Mother,Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Often,Not Often,Yes,Yes,No,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"Playing, Reading",No,No,No,No,Yes,No,Between 55 - 65 %,Yes,Top 5
14/05/2025 18:52,15 - 20 Years,Female,Rural,SS 2,3,Very Involved,Yes,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Not Often,Often,Yes,No,Yes,60 & Above,Below 1Hr,6 - 7Hrs,Often,"Reading, Sleeping",Yes,No,No,Yes,No,Yes,Between 55 - 65 %,Yes,Top 3
13/06/2025 12:19,10 - 15 Years,Male,Rural,SS 2,4,Involved,Yes,Waec/Ssce,Waec/Ssce,Father,Not Likely,Very Likely,Not Far,Trekking,Yes,Yes,Yes,Often,Often,No,Yes,Yes,40 - 60 %,Below 1Hr,7 - 8Hrs,Often,Reading,No,Yes,Yes,Yes,Yes,Yes,Between 45 - 55 %,Yes,Top 3
09/06/2025 10:43,15 - 20 Years,Male,Semi-Urban,SS 2,9,Not At All Involved,No,Phd,Waec/Ssce,Father,Very Likely,Not Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,Yes,Often,Often,Yes,No,No,40 - 60 %,3Hrs & Above,6 - 7Hrs,Often,"Reading, Sleeping",Yes,Yes,Yes,No,No,Yes,65 & Above,Yes,Top 5
09/06/2025 09:27,10 - 15 Years,Male,Semi-Urban,SS 1,3,Not At All Involved,No,Waec/Ssce,Masters Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Not Often,Not Often,Yes,No,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,"Playing, Reading, Sleeping",Yes,Yes,Yes,Yes,No,Yes,Between 45 - 55 %,Yes,Top 3
14/05/2025 13:10,15 - 20 Years,Male,Semi-Urban,SS 3,Big,Not At All Involved,Yes,University Or Polytechnic Degree,Informal Education (Vocational Training),Mother,Very Likely,Not Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Not Often,Playing,No,Yes,Yes,No,Yes,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 12:27,15 - 20 Years,Female,Rural,SS1,Big,Not At All Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),Mother,Not Likely,Very Likely,Very Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Often,Not Often,No,No,Yes,60 & Above,Between 1Hr - 3Hrs,7 - 8Hrs,Often,"After School Lessons, Playing, Reading",Yes,No,No,Yes,No,Yes,65 & Above,Yes,Top 10
13/06/2025 12:33,15 - 20 Years,Female,Rural,SS3,3,Very Involved,No,Phd,Informal Education (Vocational Training),Father,Very Likely,Not Likely,Very Far,Trekking,Yes,Yes,No,Often,Not Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"After School Lessons, Hawking/Trading, Sleeping",Yes,No,No,Yes,No,Yes,65 & Above,Yes,Top 3
13/05/2025 19:25,15 - 20 Years,Male,Semi-Urban,SS 1,3,Very Involved,Yes,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Very Likely,Not Far,Trekking,Yes,Yes,Yes,Not Often,Not Often,Yes,Yes,No,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Hawking/Trading,Yes,No,No,No,No,Yes,Between 55 - 65 %,Yes,Top 5
27/05/2025 22:20,10 - 15 Years,Female,Semi-Urban,SS3,5,Not At All Involved,Yes,Informal Education (Vocational Training),University Or Polytechnic Degree,Mother,Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,Yes,No,Very Often,Often,No,No,No,60 & Above,Below 1Hr,7 - 8Hrs,Not Often,"Playing, Reading, Sleeping",No,No,Yes,Yes,Yes,Yes,Between 45 - 55 %,No,Top 5
06/06/2025 18:49,10 - 15 Years,Male,Semi-Urban,SS 2,8,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,Father,Likely,Not Likely,Not Far,Trekking,No,No,Yes,Often,Often,No,Yes,No,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,Playing,Yes,No,No,Yes,Yes,No,Between 55 - 65 %,Yes,Top 10
13/06/2025 15:15,15 - 20 Years,Female,Semi-Urban,SS 3,Big,Not At All Involved,Yes,Informal Education (Vocational Training),University Or Polytechnic Degree,Mother,Likely,Not Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,Yes,Yes,Not Often,Very Often,No,Yes,Yes,40 - 60 %,3Hrs & Above,6 - 7Hrs,Not Often,"After School Lessons, Playing, Reading",No,No,No,Yes,Yes,Yes,65 & Above,Yes,Top 10
13/06/2025 15:16,15 - 20 Years,Female,Semi-Urban,SS2,9,Involved,No,Informal Education (Vocational Training),Informal Education (Vocational Training),"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Very Likely,Not Far,Trekking,No,Yes,Yes,Very Often,Often,Yes,Yes,No,40 - 60 %,Below 1Hr,7 - 8Hrs,Not Often,"After School Lessons, Reading, Sleeping",Yes,Yes,No,No,Yes,No,Between 55 - 65 %,No,Top 10
14/05/2025 11:27,10 - 15 Years,Male,Rural,SS 1,8,Very Involved,No,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Far,Trekking,No,No,No,Often,Very Often,No,No,Yes,60 & Above,3Hrs & Above,4 - 5Hrs,Not Often,"Hawking/Trading, Reading, Sleeping",Yes,Yes,Yes,No,No,No,65 & Above,Yes,Top 3
06/06/2025 18:45,15 - 20 Years,Female,Rural,SS 3,5,Involved,Yes,University Or Polytechnic Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Likely,Very Far,Trekking,No,No,No,Not Often,Not Often,No,Yes,Yes,60 & Above,3Hrs & Above,7 - 8Hrs,Not Often,Playing,Yes,No,No,Yes,No,No,65 & Above,Yes,Top 10
16/05/2025 17:50,15 - 20 Years,Male,Semi-Urban,SS 3,4,Involved,Yes,Masters Degree,University Or Polytechnic Degree,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Very Likely,Not Far,Trekking,No,No,Yes,Often,Often,No,Yes,No,40 - 60 %,Below 1Hr,7 - 8Hrs,Not Often,"Reading, Sleeping",Yes,No,No,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
14/05/2025 13:07,15 - 20 Years,Female,Semi-Urban,SS 2,Big,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Not Likely,Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Often,Not Often,No,Yes,No,40 - 60 %,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,"Playing, Reading, Sleeping",Yes,No,Yes,Yes,Yes,Yes,Between 55 - 65 %,No,Top 10
14/05/2025 13:10,10 - 15 Years,Male,Semi-Urban,SS 1,4,Very Involved,Yes,Informal Education (Vocational Training),Informal Education (Vocational Training),Mother,Not Likely,Very Likely,Not Far,"Public Transportation (Bike, Cab, Bus Etc.)",Yes,No,Yes,Often,Very Often,Yes,Yes,No,40 - 60 %,3Hrs & Above,7 - 8Hrs,Not Often,Reading,Yes,Yes,No,No,Yes,Yes,65 & Above,Yes,Top 5
06/06/2025 11:18,15 - 20 Years,Male,Rural,SS 2,2,Very Involved,Yes,Informal Education (Vocational Training),Waec/Ssce,Mother,Likely,Not Likely,Far,"Public Transportation (Bike, Cab, Bus Etc.)",No,No,No,Very Often,Not Often,Yes,Yes,Yes,60 & Above,Between 1Hr - 3Hrs,6 - 7Hrs,Not Often,Hawking/Trading,Yes,No,No,Yes,No,Yes,Between 55 - 65 %,Yes,Top 10
14/05/2025 12:02,10 - 15 Years,Female,Urban,SS 1,4,Very Involved,Yes,Waec/Ssce,Waec/Ssce,Mother,Likely,Not Likely,Very Far,Trekking,No,Yes,Yes,Often,Very Often,Yes,Yes,Yes,40 - 60 %,Between 1Hr - 3Hrs,7 - 8Hrs,Often,"Playing, Reading, Sleeping",No,Yes,Yes,No,No,Yes,Between 45 - 55 %,Yes,Top 10
06/06/2025 18:05,15 - 20 Years,Female,Urban,SS3,4,Involved,Yes,University Or Polytechnic Degree,Waec/Ssce,"Other (Siblings, Other Family Members, Lesson Teacher Etc.)",Likely,Not Likely,Not Far,Private Transportation (Parents Car/Vehicle),No,Yes,Yes,Often,Often,Yes,Yes,Yes,60 & Above,3Hrs & Above,6 - 7Hrs,Often,"Playing, Sleeping",No,No,Yes,Yes,No,No,Between 55 - 65 %,Yes,Top 3
